username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
voiretoiles;2018-11-21 21:24;0;0;emg cuma kamu yg bikin aku bahagia lahir batin pic.twitter.com/qMyzQLV3Gk;;;;1065249700897468416;https://twitter.com/voiretoiles/status/1065249700897468416
indryanisrj;2018-11-21 21:24;0;0;Dulu kehadiranku yang ditunggu-tunggu olehmu nanti saat kau sedang berdiri mengenakan toga wisudamu dengan senyum lebar bahagia. Kini, yang hadir bukan aku, tetapi dia. Dan saya hanya bisa melihatmu dari foto saja. Selamat :) Dari anak kecil yang mencintaimu dengan tulus;;;;1065249686305427456;https://twitter.com/indryanisrj/status/1065249686305427456
jeisjisoo;2018-11-21 21:23;0;0;23. Karena disini entah kenapa rasanya lebih bahagia dan aku punya kaleand eaaaaa;;;;1065249407866523648;https://twitter.com/jeisjisoo/status/1065249407866523648
___mysera;2018-11-21 21:23;1;0;kau tahu tak tahap rindu aku ni sampai aku rasa nak nangis. rindu orang, rindu kenangan. nak balik kat hari2 yg penuh memories and bahagia tuu. can or not;;;;1065249352426250242;https://twitter.com/___mysera/status/1065249352426250242
sundana_yayan;2018-11-21 21:23;0;0;Disaat engkau bahagia bersamanya Aku semakin sakit olehmu Disaat engkau terluka olehnya Disitulah engkau kembali kepadaku @ PelangiPuisi;;@;;1065249289046175745;https://twitter.com/sundana_yayan/status/1065249289046175745
MOGURIDRT;2018-11-21 21:22;1;0;aku udh nonton fantastic beastnya:') gelasehhh se bahagia itu aku nontonnya. terutama ada ezra miller omg @ JIHEONRxG;;@;;1065249207248871424;https://twitter.com/MOGURIDRT/status/1065249207248871424
xmyrahsyxzwanie;2018-11-21 21:22;0;0;"Sampai bila aku nak tunggu kau . Kau pun dah bahagia . ;) takkan lah aku tak nampak semua tu lagi .";;;;1065249161488982018;https://twitter.com/xmyrahsyxzwanie/status/1065249161488982018
JWYSR5;2018-11-21 21:22;0;0;Aku gak pura pura bahagia asalkan kak Early bahagia!;;;;1065249032136622081;https://twitter.com/JWYSR5/status/1065249032136622081
Endria_Asiatu06;2018-11-21 21:22;0;0;Aku yang luka-luka Aku juga yang harus pura-pura bahagia.;;;;1065248985885986816;https://twitter.com/Endria_Asiatu06/status/1065248985885986816
beiutif;2018-11-21 21:21;0;0;aku selalu bahagia;;;;1065248959805845504;https://twitter.com/beiutif/status/1065248959805845504
Manusia126;2018-11-21 21:21;0;1;Bukan aku tak cuba. Aku dah usaha. Terima kasih untuk segalanya. Aku tahu nanti kena balik kat aku. Takpelah , aku redha. And one more thing kan , aku mmg tak layak bahagia hahahahahahaha :');;;;1065248875563216897;https://twitter.com/Manusia126/status/1065248875563216897
kxteha;2018-11-21 21:21;0;1;Katakanlah sekarang bahwa kau tak bahagia. Aku punya ragamu, tapi tidak hatimu. @ jipmind;;@;;1065248761893416961;https://twitter.com/kxteha/status/1065248761893416961
nurhakim_wan;2018-11-21 21:19;0;1;"Antara punca tidak bahagia dalam hidup ialah, Kita cuba kejar perkara diluar kemampuan kita. All right,Cuba harini bersyukur dan terbitkan rasa ""apa yang aku dapat harini adalah itu rezeki aku"". InsyaAllah.. sesuatu yang berharga akan kita rasa. pic.twitter.com/OQe4RtCQMH";;;;1065248427238289409;https://twitter.com/nurhakim_wan/status/1065248427238289409
singuflarity;2018-11-21 21:19;0;4;Haiii mutual ku semuaaa. Aku mau bilang . Aku sayang kalian hehe bahagia terus yaa!!!;;;;1065248409072787456;https://twitter.com/singuflarity/status/1065248409072787456
Cikbungart;2018-11-21 21:19;0;0;Harini bahagia lain macam. Bahagiakn mak. Pastu tgk kawan2 bahagia. Tu da cukup buat aku bahagia. Sengih je aku malam ni;;;;1065248399945953280;https://twitter.com/Cikbungart/status/1065248399945953280
yujinsolo03;2018-11-21 21:19;0;0;";-- lalu lalu lalu yang terakhir but not least, yujin cuma pengen oppa bahagia terus! dan disayangin setulus yujin ngerep slot oppa:)) dan aku harap, oppa menemukan orang yang tepat! with love, yujin. pic.twitter.com/u9C8PHxHXh";;;;1065248297500065793;https://twitter.com/yujinsolo03/status/1065248297500065793
aronakujodohmu;2018-11-21 21:19;0;0;Aku juga baru sekali ini nemu harga seginiii.. Bahagia;;;;1065248249160720384;https://twitter.com/aronakujodohmu/status/1065248249160720384
hlmjrnts;2018-11-21 21:17;0;0;Hey nder, kamu yg sabar yaa. Aku tau kamu capek bgt, tapi coba lebih deketin diri sama allah, serahin semua masalahnya ke allah. Jangan sampe ngelakuin hal2 bodoh ya, pikirin mama kamu. Hal yg paling harus kamu lakuin sekarang adalah bikin mama kamu bahagia.;;;;1065247935414161408;https://twitter.com/hlmjrnts/status/1065247935414161408
AnggitSagita2;2018-11-21 21:17;0;0;"Penting gematii mas, sak oran oranne pangan ge aku anakku cukup, tukokk""ne klambi jak dolan dolan ora popo, uwes bahagia :)";;;;1065247815629074432;https://twitter.com/AnggitSagita2/status/1065247815629074432
