username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
ItaRaihan;29/10/2018 09:57;0;2;Rahmat Allah SWT sgt luas.jangan lah kita putus asa.pulanglah ke pangkuanNya sebelum terlambat.:-);;;;1,05674E+18;https://twitter.com/ItaRaihan/status/1056741745218613248;
AdelizerRIndo;29/10/2018 09:53;0;0;gak pernah lelah dan gak akan pernah ada rasa putus asa untuk menyayangimu slalu. Teens_Yori;;;;1,05674E+18;https://twitter.com/AdelizerRIndo/status/1056740761859895296;
HerbalUswah;29/10/2018 09:48;0;0;Sakit MAAG Tak Kunjung Sembuh? Jangan Putus Asa, Solusi Telah Tiba. Silahkan Konsultasi GRATIS ► 085221818880. Pin BB : 26BBEEE9;;;;1,05674E+18;https://twitter.com/HerbalUswah/status/1056739601891479553;
sarianto4;29/10/2018 09:47;0;1;Assalamualaikum Selamat pagi Semoga hari ini menjadi hari yg penuh semangat dalam menjalani aktifitas jagn pernah putus asa Sukses tidak semudah ucapan atau kata2 Semangat di sertakan… https://www.instagram.com/p/BpgDSSiHzm1/?utm_source=ig_twitter_share&igshid=r72ctl7wlv18 …;;;;1,05674E+18;https://twitter.com/sarianto4/status/1056739380021334016;
AmatullahIza;29/10/2018 09:45;0;0;Suporter Kayseri ga ada yang santey haha. Tapi semangat itu mulai memudar ketika kalah di semifinal. Semuanya langsung lemes. Masih kebayang muka-muka lesu suporter nya. Panas, lelah, putus asa. Ga ada yang teriak. Dan emosi kami mulai ga ada yg stabil.;;;;1,05674E+18;https://twitter.com/AmatullahIza/status/1056738837727272960;
daftarUKM;29/10/2018 09:42;0;1;Jangan putus asa ketika masalah tak juga reda. Segala sesuatu pasti ada akhirnya. Terus berusaha dan semua akan indah pada waktunya.;;;;1,05674E+18;https://twitter.com/daftarUKM/status/1056738086053429248;
IndriantoSutarj;29/10/2018 09:39;0;0;Jangan, jangan sampai diri mereka larut dibawa perasaan putus asa;;;;1,05674E+18;https://twitter.com/IndriantoSutarj/status/1056737133837217792;
JuliaHaq;29/10/2018 09:32;0;1;Tegas pada diri sendiri Buang fikiran negatif Lakukan yang terbaik Kegelisahan hanyalah milik mereka yg putus asa # SemangatPagi # anytime_anywhere https://www.instagram.com/p/BpgBkf_BqzJGpANuSdYse2_8d0RgO8mzqLSy3o0/?utm_source=ig_twitter_share&igshid=1becvlv7eoaw0 …;;;# #;1,05674E+18;https://twitter.com/JuliaHaq/status/1056735615054725120;
qamarina16_;29/10/2018 09:29;7;8;*Bila hubungan kita dengan ALLAH hebat... datanglah ujian hebat macam mana pun, hati kita akan tetap bahagia.* *Namun, apabila kita jauh dari ALLAH, walau di uji sedikit sahaja, kita dah rasa resah gelisah dan putus asa.*;;;;1,05673E+18;https://twitter.com/qamarina16_/status/1056734857760464899;
Arif_permana12;29/10/2018 09:27;1;0;Ibnu Mas’ud: “Kebinasaan itu ada pada 2 hal, yaitu: ~merasa putus asa dari rahmat Allah, dan ~merasa bangga diri terhadap diri sendiri.;;;;1,05673E+18;https://twitter.com/Arif_permana12/status/1056734114491973632;
AdelizerRIndo;29/10/2018 09:23;0;0;gak pernah lelah dan gak akan pernah ada rasa putus asa untuk menyayangimu slalu. Teens_Abel;;;;1,05673E+18;https://twitter.com/AdelizerRIndo/status/1056733237458829313;
siscachicha;29/10/2018 09:20;0;0;"Jangan putus asa akan cinta, karena selalu ada seseorang yg akan tulus mencintaimu, meski kadang dia bukan yg kamu harapkan""""";;;;1,05673E+18;https://twitter.com/siscachicha/status/1056732555070717954;
ykbmedia;29/10/2018 09:20;0;0;Walau ditolak, Edo tidak putus asa membujuk Bandi dan kawan-kawannya untuk ikut kelompok belajar. Wah, Edo baik sekali ya.... # ykbmedia # ykb # renungan # anak # firmanTuhan # devotional ^Yuk, bantu adik-adik memahami renungan ini https://www.ykb-wasiat.org/2018/10/29/mau-berbalik/ …pic.twitter.com/1DmDQPuraB;;;# # # # # #;1,05673E+18;https://twitter.com/ykbmedia/status/1056732351114313728;
kiddy_ykb;29/10/2018 09:20;0;0;Walau ditolak, Edo tidak putus asa membujuk Bandi dan kawan-kawannya untuk ikut kelompok belajar. Wah, Edo baik sekali ya.... # ykbmedia # ykb # renungan # anak # firmanTuhan # devotional ^Yuk, bantu adik-adik memahami renungan ini https://www.ykb-wasiat.org/2018/10/29/mau-berbalik/ …pic.twitter.com/tjd73cfzlK;;;# # # # # #;1,05673E+18;https://twitter.com/kiddy_ykb/status/1056732351097643008;
SaLdyZta_ID;29/10/2018 09:07;0;0;Janganlah berputus asa. Tetapi kalau anda sampai berada dalam keadaan putus asa, berjuanglah terus meskipun dalam keadaan putus asa.;;;;1,05673E+18;https://twitter.com/SaLdyZta_ID/status/1056729204270620673;
akunanakbola;29/10/2018 09:04;0;1;Kalian tetap dihati kami! Jangan pernah putus asa, kami senantiasa mendukung kalian, apapun hasilnya! # KitaGaruda *abaikan suara nyanyian yg nadanya gak beraturan*pic.twitter.com/86TllTeXgy;;;#;1,05673E+18;https://twitter.com/akunanakbola/status/1056728505457639425;
SederekKetawang;29/10/2018 09:03;0;0;Hanya sebuah harapan yang dapat mengobati rasa yang hampir putus asa Semangat Pagi # AmazingKetawang Pantai Ketawang # Purworejo # SederekKetawang https://www.instagram.com/p/Bpf-LJ4BSJG/?utm_source=ig_twitter_share&igshid=1t644ntfxie8u …;;;# # #;1,05673E+18;https://twitter.com/SederekKetawang/status/1056728136564510721;
hehjun___;29/10/2018 08:55;0;0;"# DearDiary . akutu belum dapat kerjaan juga. nggak putus asa, nggak patah semangat juga. tapi kadang suka kefikiran aja, duh ampe kapan ini gue nganggur? tiap hari apply sana-sini. duh harus gimana lagi, ya? kudu apa, ya?"" hmmm.""";;;#;1,05673E+18;https://twitter.com/hehjun___/status/1056726151702302721;
Smknusda_;29/10/2018 08:53;0;0;Kelembutan dan kebaikan bukanlah tanda-tanda kelemahan dan putus asa, tetapi adalah penjelmaan sebuah kekuatan.;;;;1,05673E+18;https://twitter.com/Smknusda_/status/1056725751720857602;
AdelizerRIndo;29/10/2018 08:53;0;0;gak pernah lelah dan gak akan pernah ada rasa putus asa untuk menyayangimu slalu. Teens_Adel;;;;1,05673E+18;https://twitter.com/AdelizerRIndo/status/1056725674138857472;
YuliatinLia;29/10/2018 08:50;1;0;Jangan putus asa nak # DENDAMDANCINTAEPS20 @ TimANTV @ akangobetpic.twitter.com/rdALb6uk4w;;@ @;#;1,05672E+18;https://twitter.com/YuliatinLia/status/1056724947723141120;
mhmmdangra24;29/10/2018 08:37;0;0;"Ketika keberhasilanmu tertunda, jangan putus asa, segera bangkit dan katakan: Aku bisa dan tak akan pernah menyerah.""""";;;;1,05672E+18;https://twitter.com/mhmmdangra24/status/1056721704439865344;
rendy_seno;29/10/2018 08:36;0;0;Janganlah berputus asa. Tetapi kalau anda sampai berada dalam keadaan putus asa, berjuanglah terus meskipun dalam keadaan putus asa.;;;;1,05672E+18;https://twitter.com/rendy_seno/status/1056721277732311040;
weweyss;29/10/2018 08:27;0;1;Gagal 1 kali, 2 kali, 3 kali bahkan tak terhitung BUKANLAH akhir dari segalanya. kegagalan dirancang untuk lebih menguatkan, belajar dan berusaha serta berdoa lebih lagi Jangan takut. Jangan putus asa. Rejeki sudah ada yang mengatur. Apapun yg terjadi pada ujian SKDku aku ikhlas;;;;1,05672E+18;https://twitter.com/weweyss/status/1056719175375187969;
ArvanWD;29/10/2018 08:25;0;0;Putus asa ngejar ke papan atas, jadinya ngejar ke papan bawah aja.;;;;1,05672E+18;https://twitter.com/ArvanWD/status/1056718673107345408;
Duch06679048;29/10/2018 08:23;0;0;Jika kita menangis kerana putus asa belajar , kenang dan fikirlah pengorbanan mak ayah kita untuk mencari duit untuk kita sambung belajar;;;;1,05672E+18;https://twitter.com/Duch06679048/status/1056718203055878145;
AdelizerRIndo;29/10/2018 08:23;0;0;gak pernah lelah dan gak akan pernah ada rasa putus asa untuk menyayangimu slalu. Teens_Rika;;;;1,05672E+18;https://twitter.com/AdelizerRIndo/status/1056718132545413120;
AlamGunners17;29/10/2018 08:18;0;0;Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa.;;;;1,05672E+18;https://twitter.com/AlamGunners17/status/1056716888988778496;
Gyumi24534774;29/10/2018 08:16;0;0;Semangat chinggudel, ingat bangtan yg slalu sayang sama kita, jgn putus asa;;;;1,05672E+18;https://twitter.com/Gyumi24534774/status/1056716443167809536;
Greatest_advice;29/10/2018 08:10;0;0;orang yang pintar ialah orang yang tak mengenal putus asa;;;;1,05671E+18;https://twitter.com/Greatest_advice/status/1056714967758426112;
JustLammer;29/10/2018 08:08;0;0;Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa.;;;;1,05671E+18;https://twitter.com/JustLammer/status/1056714233910505472;
parkchrngg_;29/10/2018 08:00;0;0;jangan pernah putus asa untuk mengejarnya!!;;;;1,05671E+18;https://twitter.com/parkchrngg_/status/1056712468318175232;
sarjanatidur;29/10/2018 07:56;0;0;+ Kalau orangtua kamu melarang, ya sudah, nder, diikutin aja. Kamu jangan putus asa gitu. 16 tahun, berarti kelas 2 SMA, kan? Kalau kamu merasa putus asa karena gak bisa kuliah musik, jadikan passion-mu itu kerjaan. Hey, kamu bisa nyanyi. Coba cover lagu, ajak temen. +;;;;1,05671E+18;https://twitter.com/sarjanatidur/status/1056711424032919553;
okhkhw__;29/10/2018 07:52;0;0;Semangat belajar... jangan mudah putus asa;;;;1,05671E+18;https://twitter.com/okhkhw__/status/1056710313171505152;
Berd_Srg;29/10/2018 07:46;0;0;Sengaja. Pasti sengaja memancing emosi warga NU untuk bikin ribut yg ujung2nya ketidakstabilan keamanan negara. Serahkan pada aparat dan biarkan hukum bertindak, agar simpatisan dan pendukung HTI makin putus asa.;;;;1,05671E+18;https://twitter.com/Berd_Srg/status/1056708732250247168;
jjaemssi;29/10/2018 07:43;0;1;Semangat kaakksemoga mamanya cepet sembuh yaajangan lupa berdoa terus kak sama tuhanjangan putus asa kak semangaattt;;;;1,05671E+18;https://twitter.com/jjaemssi/status/1056708058775076864;
cholliessfeat97;29/10/2018 07:43;0;0;Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa;;;;1,05671E+18;https://twitter.com/cholliessfeat97/status/1056707946678108160;
hirlandpavilyio;29/10/2018 07:37;0;0;Jangan putus asa akan cinta, karena selalu ada seseorang yg akan tulus mencintaimu, meskipun terkadang dia bukan yg kamu harapkan !;;;;1,05671E+18;https://twitter.com/hirlandpavilyio/status/1056706452432183297;
illiayetrench;29/10/2018 07:36;0;0;Agar tidak putus asa dalam menghadapi masalah, lihatlah bahwa semuanya wajar dan bisa diupayakan menjadi lebih baik;;;;1,05671E+18;https://twitter.com/illiayetrench/status/1056706400221446144;
NRP_Shimura;29/10/2018 07:36;0;0;“Ada Orang Yang Jauh Lebih kuat yang pernah mengalahkanku! dia orang yang tak pernah putus asa!” – (Neiji);;;;1,05671E+18;https://twitter.com/NRP_Shimura/status/1056706346127478784;
IzzaYusrilia;29/10/2018 07:31;0;0;Jika, dia mencintai dengan sebuah ketulusan hati tanpa mengenal putus asa sedikit pun.semua pekerjaan akan terlaksana dengan midah tanpa harus dikenai drama seperti tahun lalu- Laprak biologi;;;;1,05671E+18;https://twitter.com/IzzaYusrilia/status/1056705151233253378;
farihsatria;29/10/2018 07:11;0;0;kuliah - putus asa - kuliah - putus asa;;;;1,0567E+18;https://twitter.com/farihsatria/status/1056700066864353280;
MinatoINDO;29/10/2018 07:06;0;0;"Setiap orang memiliki kelebihan dan kekurangan, jadi jangan putus asa kalau ada yang tdak bisa kamu kuasai"" -Kushina to (Baby) Naruto""";;;;1,0567E+18;https://twitter.com/MinatoINDO/status/1056698718122999808;
JJKxBD;29/10/2018 07:01;0;0;Apa si dia tidur dengan keadaan lampu menyala? Atau memang si dia tidak tidur semalam suntuk? Tidak ada keberanian yang tersisa. Ia sudah putus asa dengan keadaan hati yang meresah. Ingin meninggalkan tetapi enggan. Ingin bersama tetapi ia hanya akan menyakiti si pujaan.;;;;1,0567E+18;https://twitter.com/JJKxBD/status/1056697582909448192;
SRP_SaiT77;29/10/2018 07:01;0;0;“Ada Orang Yang Jauh Lebih kuat yang pernah mengalahkanku! dia orang yang tak pernah putus asa!” – (Neiji);;;;1,0567E+18;https://twitter.com/SRP_SaiT77/status/1056697448184274944;
MyNameisDiki;29/10/2018 06:55;0;0;Jangan putus asa ketika masalah tak juga reda. Segala sesuatu pasti ada akhirnya. Terus berusaha dan semua akan indah pada waktunya.;;;;1,0567E+18;https://twitter.com/MyNameisDiki/status/1056696106019577856;
nursy_r;29/10/2018 06:54;0;0;[psikoedukasi] Depresi ditandai dengan : -tidur yang lebih lama/justru tidak bisa tidur -perasaan sedih berkepanjangan -menarik diri -selalu merasa lelah -merasa putus asa -dan yang paling parah: ada gagasan bunuh diri. Apakah kamu/orang yang … — Me :( https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM6GOC7PQDXXQKXCN6BX62BYFIRBZZOZ2KFBG4YSRSK6Z74GKEA4YFKEQPY43OA7PQPXYJZAR4WADRBPSOBVOTSMP6GWOCQ27RTGTO7XSURD2YEBQEZLAE3BWDLCBQM43A6HAGR4EUY3LAP6TNWK2OEUUDLFOUVQHX5FR2P3XGTIUKEOQF7U====== …;;;;1,0567E+18;https://twitter.com/nursy_r/status/1056695738800001024;
FGNadila_2nd;29/10/2018 06:52;0;0;Nadila_JKT48 Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa.;;;;1,0567E+18;https://twitter.com/FGNadila_2nd/status/1056695235957317632;
Malacire;29/10/2018 06:50;0;4;Tahniah. Semangat perjuangan yang tidak putus asa. Tim yg padu & tidak menyalahkan gol keeper. Brilliant. Selamat maju lagi. Selamat bercuti Perak Darul Ridzuan!! Anak ipoh mali.;;;;1,05669E+18;https://twitter.com/Malacire/status/1056694623676989440;
Yessyhernaa;29/10/2018 06:38;0;0;Memulai apapun sendiri kesana kemari, harapanku dan keyakinan terlalu tinggi lulus tes hingga beberapa tahap sudah sering kulakukan. namun gagal di akhir karna kalah dengan pelamar lainnya, sering menangis karna harapan berhadiahkan kekecewaan. Pernah putus asa;;;;1,05669E+18;https://twitter.com/Yessyhernaa/status/1056691621444481024;
AkbarPutraP;29/10/2018 06:36;0;0;Tegas akan diri sendiri, buang pikiran negatif dan lakukan yang baik. Kegelisahan hanya milik mereka yang putus asa.;;;;1,05669E+18;https://twitter.com/AkbarPutraP/status/1056691230246035456;
VocaloidVoice;29/10/2018 06:36;0;0;Seorang pria pintar tidak pernah putus asa. # VoVo;;;#;1,05669E+18;https://twitter.com/VocaloidVoice/status/1056691081377501184;
PKSJatireja;29/10/2018 06:35;0;0;Di saat letihpun para pejuang tetap tersenyum, krn pejuang itu tak akan lelah & putus asa sampai islam tegak di bumi Allah yang Maha Agung.;;;;1,05669E+18;https://twitter.com/PKSJatireja/status/1056690953560371200;
fharevxidz;29/10/2018 06:30;0;0;Kesuksesan adalah pantas bagi mereka yang mau berjuang dan tidak pernah putus asa dalam melakukannya;;;;1,05669E+18;https://twitter.com/fharevxidz/status/1056689643389743104;
nonkie_poetry;29/10/2018 06:29;0;0;Hopeless atau Putus Asa itu haram bagi seorang Muslim, betul ngga ? Mau tau obat mujarab-nya, silahkan dibaca tulisan dibawah . # janganputusasa # Allahpenolongkita # Allahselaluada;;;# # #;1,05669E+18;https://twitter.com/nonkie_poetry/status/1056689469795926017;
honehl;29/10/2018 06:29;0;0;Semangat jangan putus asa, main main bentar buat refreshing biar ga stress... Aku juga lagi mau berperang juga :))) jadi SEMANGAT HAEYADWAEEE!!!;;;;1,05669E+18;https://twitter.com/honehl/status/1056689362937643009;
hott3stkth;29/10/2018 06:26;0;0;Selamat pagi army @ BTS_twt semangat jalanin Hari ini ya hangman mudah putus asa kalian sudah bekerja Sangat keras aku bangga sama Kalin. ,;;@;;1,05669E+18;https://twitter.com/hott3stkth/status/1056688787311407104;
Astuty64;29/10/2018 06:23;11;25;Jgn menangis kasih,karena hari ini pasti mendatangi kita.dlm diam&tawadlm bahagia&derita dlm persiapan / kelalaian. Masa lalu adalah takdir yg kita jalani Hari esok hanyalah angan dan harapan Hari ini adalah amal & penantian,jgn menunda ketaatan. jgn pernah putus asa ,Allah ada pic.twitter.com/vSYU7hTLZK;;;;1,05669E+18;https://twitter.com/Astuty64/status/1056688009645420544;
KumpulanK;29/10/2018 06:16;0;0;“Ada Orang Yang Jauh Lebih kuat yang pernah mengalahkanku! dia orang yang tak pernah putus asa!” – (Neiji);;;;1,05669E+18;https://twitter.com/KumpulanK/status/1056686107734159360;
JunotDangerous;29/10/2018 06:11;1;1;Bukan menyerah atau putus asa Hanya saja Tak semua yang kamu mau harus kamu dapatkan Dan tak semua yang kamu cintai harus kamu miliki;;;;1,05668E+18;https://twitter.com/JunotDangerous/status/1056684917310935040;
sikuKapak;29/10/2018 06:06;14;24;Macam mana buruknya kita semalam, minggu lepas, bulan lepas, tahun lepas, masih boleh diubah. REMEMBER, jannah is full of sinners who repent. Jangan mudah putus asa. -ibnu fauzi-;;;;1,05668E+18;https://twitter.com/sikuKapak/status/1056683742436225030;
ViviRasha;29/10/2018 06:00;0;0;Ketika keberhasilan tertunda, jangan putus asa, segera bangkit dan katakan dalam hati bahwa anda tidak akan pernah menyerah.;;;;1,05668E+18;https://twitter.com/ViviRasha/status/1056682182616313856;
AqillaFariza_id;29/10/2018 06:00;0;0;Ketika keberhasilan tertunda, jangan putus asa, segera bangkit dan katakan dalam hati bahwa anda tidak akan pernah menyerah.;;;;1,05668E+18;https://twitter.com/AqillaFariza_id/status/1056682039745757184;
RobotPuisi;29/10/2018 05:52;0;0;gerimis mengenal dedahan yang tuna aksara! hanya malaikat pelita cakrawala yang mainkan bayangan yang mau putus asa;;;;1,05668E+18;https://twitter.com/RobotPuisi/status/1056680246051782656;
_SonnyWakwaw;29/10/2018 05:50;0;0;tak mengenal putus asa adalah ciri kesuksesan;;;;1,05668E+18;https://twitter.com/_SonnyWakwaw/status/1056679740172513280;
aulialiooo;29/10/2018 05:38;0;0;Pasti bisaaa jangan putus asa Btw nama kita samaan wkwkw;;;;1,05668E+18;https://twitter.com/aulialiooo/status/1056676575591063552;
Widyaaa97;29/10/2018 05:28;0;0;Ndapapa terus aja minta jangan putus asa, Allah punya segalanya. Kalo belum diberi, Allah punya yang lebih baik pic.twitter.com/yRUFIZ5ytD;;;;1,05667E+18;https://twitter.com/Widyaaa97/status/1056674077430042624;
Babe03595243;29/10/2018 05:26;0;0;Sudah biarin saja omongan orang putus asa kok didengar... Wes ben sak karep karep pe toh sak no ora nduwe partai biarlah menikmati sisa jabatan nya;;;;1,05667E+18;https://twitter.com/Babe03595243/status/1056673706569687040;
widi_kresnanto;29/10/2018 05:24;0;1;Mulai bnyak bnyak putus asa..ada klo jkw kalah g mau tinggal di indonesia pgen kesurga..klo yg ini klo jkw kalah..paling mmbubarin diri..jd ormas kek banser;;;;1,05667E+18;https://twitter.com/widi_kresnanto/status/1056673075347906561;
qnan_zp;29/10/2018 05:12;0;0;jgnlah galau,jgnlah bersih, jganlah brkeluh kesha, jgnlah putus asa, jgnlah kecewa, hei kawan ingt masa dpan cerah telah menanti kalian dan akan myambut kalian.;;;;1,05667E+18;https://twitter.com/qnan_zp/status/1056669983646728192;
PraAgus15;29/10/2018 05:03;0;0;Bukan cinta jika mudah putus asa. Karena, cinta tak mampu putus harapan.”▥▥;;;;1,05667E+18;https://twitter.com/PraAgus15/status/1056667858564829184;
Fadra_24;29/10/2018 05:01;0;0;"Jangan mudah putus asa, karena jalan hidup yang kita lalui tak selamanya mulus"" -Rose(Fullmetal Alchemist)""";;;;1,05667E+18;https://twitter.com/Fadra_24/status/1056667315847147520;
fajarfobc1;29/10/2018 05:01;0;0;Percuma lo berusaha kalau ujung-ujungnya lo tetep putus asa, waktu yg udah lo lalui terbuang sia-sia.;;;;1,05667E+18;https://twitter.com/fajarfobc1/status/1056667171277819904;
Francesco888gm1;29/10/2018 04:59;0;0;"Selamat buat timnas U 19 jepang & untuk timnas U 19 indonesia semangat terus jgn putus asa,krn masih banyak pertandingan selanjutnya...""";;;;1,05667E+18;https://twitter.com/Francesco888gm1/status/1056666764254228480;
Haizeeqlee;29/10/2018 04:57;0;0;Kalo nak cerita pasal hidup ni. Aku rasa nak jee kibar bendera putih. Tapi hidup perlu diteruskan. Tak kira laa ape pon yg kau kene hadap dan jgn cepat putus asa;;;;1,05667E+18;https://twitter.com/Haizeeqlee/status/1056666295842725888;
